128	0.002062474	0.033625078	2.9094e-5	1.166e-6	0.0357178
1024	0.000292408	2.415e-5	2.3038e-5	1.678e-6	0.000341274
16384	0.000307848	6.3604e-5	0.000168737	1.4187e-5	0.000554376
131072	0.000750645	0.000393997	0.001179501	0.000101974	0.00242612
1048576	0.005102397	0.000872845	0.005523439	0.000950589	0.0124493
16777216	0.086703042	0.002435933	0.081263251	0.012005107	0.182407
