1 3.503983132 6.520121867
2 2.416954319 4.960042445
3 1.630155975 3.645969866
4 1.119925858 2.97739349
5 0.789993534 2.884485332
6 0.752974258 2.613249091
7 0.596575198 2.537325751
8 0.451925908 2.414558268
